rxcui,ingredient_rxcui,ndc11,name,tty,ingredient_name
314215,183379,71209001403,rivastigmine 4.5 MG Oral Capsule,SCD,rivastigmine
314215,183379,71209001410,rivastigmine 4.5 MG Oral Capsule,SCD,rivastigmine
314215,183379,72241001303,rivastigmine 4.5 MG Oral Capsule,SCD,rivastigmine
314215,183379,72241001310,rivastigmine 4.5 MG Oral Capsule,SCD,rivastigmine
314215,183379,75834013505,rivastigmine 4.5 MG Oral Capsule,SCD,rivastigmine
314215,183379,75834013560,rivastigmine 4.5 MG Oral Capsule,SCD,rivastigmine
725021,183379,00378907016,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,00378907093,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,00781730431,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,00781730458,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,16714011501,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,16714011502,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,47781030403,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,51956000101,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,51991089730,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,51991089799,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,63629206501,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,63629206502,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,65162082534,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,70710119601,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,70710119607,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,70771194901,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,70771194907,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,72162160803,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725021,183379,72162160804,24 HR rivastigmine 0.192 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,00378907116,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,00378907193,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,00781730931,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,00781730958,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,16714011601,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,16714011602,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,47781030503,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,51956000201,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,51991089830,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,51991089899,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,63629206601,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,63629206602,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,63629880701,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,63629880702,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,65162082634,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,70710119701,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,70710119707,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,70771195001,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,70771195007,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725023,183379,72162160903,24 HR rivastigmine 0.396 MG/HR Transdermal System,SCD,rivastigmine
725105,183379,00078050215,24 HR rivastigmine 0.396 MG/HR Transdermal System [Exelon],SBD,rivastigmine
725105,183379,00078050261,24 HR rivastigmine 0.396 MG/HR Transdermal System [Exelon],SBD,rivastigmine
725105,183379,66758014331,24 HR rivastigmine 0.396 MG/HR Transdermal System [Exelon],SBD,rivastigmine
725105,183379,66758014358,24 HR rivastigmine 0.396 MG/HR Transdermal System [Exelon],SBD,rivastigmine
751302,183379,00078050115,24 HR rivastigmine 0.192 MG/HR Transdermal System [Exelon],SBD,rivastigmine
751302,183379,00078050161,24 HR rivastigmine 0.192 MG/HR Transdermal System [Exelon],SBD,rivastigmine
751302,183379,66758014231,24 HR rivastigmine 0.192 MG/HR Transdermal System [Exelon],SBD,rivastigmine
751302,183379,66758014258,24 HR rivastigmine 0.192 MG/HR Transdermal System [Exelon],SBD,rivastigmine
1100184,236559,00378102577,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,00378102593,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,24979000403,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,24979000406,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,24979000407,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,33342006107,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,33342006110,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,33342006112,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,42799095401,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,42799095402,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,43547038203,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,43547038209,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,51407032030,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,55111030230,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,55111030290,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,62756019418,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,62756019481,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,62756019483,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,63629111701,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,63629111801,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,63629848301,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,68180052706,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,68180052709,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,71205094800,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,71205094830,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,71205094855,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,71205094860,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,71205094890,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,72162127603,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,72162135503,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100184,236559,72162135509,donepezil hydrochloride 23 MG Oral Tablet,SCD,donepezil hydrochloride
1100187,236559,62856024730,donepezil hydrochloride 23 MG Oral Tablet [Aricept],SBD,donepezil hydrochloride
1599803,236559,33342031307,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599803,236559,33342031310,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599803,236559,33342031356,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599803,236559,69238124703,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599803,236559,69238124709,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599803,236559,69680018530,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599803,236559,73190000430,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599805,236559,33342031207,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599805,236559,33342031210,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599805,236559,33342031212,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599805,236559,69238124803,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599805,236559,69238124809,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1599805,236559,69680018330,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1602588,236559,00456121411,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule [Namzaric],SBD,donepezil hydrochloride
1602588,236559,00456121430,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule [Namzaric],SBD,donepezil hydrochloride
1602594,236559,00456122811,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule [Namzaric],SBD,donepezil hydrochloride
1602594,236559,00456122830,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule [Namzaric],SBD,donepezil hydrochloride
1805420,236559,62559020730,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1805420,236559,69238155303,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1805420,236559,69238155309,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1805422,236559,00456122130,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule [Namzaric],SBD,donepezil hydrochloride
1805425,236559,69238155203,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1805425,236559,69238155209,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule,SCD,donepezil hydrochloride
1805427,236559,00456120730,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule [Namzaric],SBD,donepezil hydrochloride
1858970,236559,NA,{7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule) } Pack,GPCK,donepezil hydrochloride
1858971,236559,00456122929,{7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule [Namzaric]) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule [Namzaric]) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule [Namzaric]) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule [Namzaric]) } Pack [Namzaric Titration Pack],BPCK,donepezil hydrochloride
997216,236559,NA,donepezil hydrochloride 1 MG/ML Oral Solution,SCD,donepezil hydrochloride
997220,236559,00781527764,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,29300025111,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,29300025187,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,33342003006,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,33342003007,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,33342003012,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,33342003060,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,42658012001,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,42658012004,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,42658012008,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,42658012051,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,59762025201,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997220,236559,68382034706,donepezil hydrochloride 10 MG Disintegrating Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00378514505,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00378514577,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00378514593,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00615831305,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00615831328,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00615831330,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00615831339,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00781527506,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00781527510,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00781527513,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00781527531,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00781527592,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,00904647861,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,13668010305,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,13668010310,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,13668010326,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,13668010330,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,13668010374,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,13668010390,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,16571077903,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,16571077909,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,16571077910,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,16571077950,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,29300024901,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,29300024910,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,29300024913,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,29300024919,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,31722014010,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,31722073801,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,31722073805,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,31722073830,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,31722073831,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,31722073890,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,33342002807,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,33342002810,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,33342002812,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,33342002815,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,33342002831,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,33342002844,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42543070301,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42543070305,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42543070310,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42543070330,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42543070390,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42582031209,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,42582031230,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43063050090,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43063065990,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43547027603,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43547027609,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43547027611,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43547087903,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43547087909,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,43547087911,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,45963056108,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,46708029610,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,46708029630,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,46708029690,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,46708029691,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,50090262700,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,50228014010,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,50228014030,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,52343009030,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,52343009090,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,52343009099,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55111035705,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55111035710,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55111035730,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55111035778,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55111035779,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55111035790,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,55154788200,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,59746033001,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,59746033030,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,59746033090,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60429032210,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60429032230,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60429032290,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60687018201,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60687018211,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60687030301,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,60687030311,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62332009310,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62332009330,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62332009390,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62332009391,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62756044518,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62756044581,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,62756044583,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,63187040130,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,64380090804,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,64380090805,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,64380090807,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,65862032601,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,65862032605,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,65862032614,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,65862032630,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,65862032690,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,65862032699,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,68071152303,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,69150041603,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,69150041609,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,69150041610,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,69452010913,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,69452010919,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,69452010930,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,70518166600,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,70518166601,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71093012801,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71093012803,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71093012805,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71093012806,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71209002001,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71209002004,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71209002011,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335041601,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335041602,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335041603,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335058201,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335058202,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335058203,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335090001,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335090002,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335090003,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335234601,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335234602,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335234603,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335243601,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335243602,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,71335243603,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,72162213700,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,72162213703,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,72162213705,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,72162213709,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,72189026590,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
997223,236559,82009012005,donepezil hydrochloride 10 MG Oral Tablet,SCD,donepezil hydrochloride
